hour,route_id,label_grouped,label_mode,year,month,weekday,is_weekend,is_holiday_se,is_workday_se,time_of_day_code,temperature_2m,precipitation,windspeed_10m,cloudcover,avg_occupancy_score,n_obs,n_snapshots_used,time_key
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,1,-0.7,0.0,19.5,100,0.8333,30,10,2025-02-3-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,1,-0.6,0.0,18.6,100,1.0682,44,10,2025-02-3-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,1,-0.3,0.0,19.8,100,1.0625,48,10,2025-02-3-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,1,-0.2,0.0,20.5,100,1.5185,27,10,2025-02-3-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,2,-0.2,0.0,21.9,100,1.0,23,10,2025-02-3-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,2,0.2,0.0,22.1,100,0.8571,21,10,2025-02-3-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,2,0.5,0.0,20.8,100,1.1481,27,10,2025-02-3-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,2,0.6,0.0,19.8,100,1.1111,27,10,2025-02-3-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,2,-0.2,0.0,19.2,100,1.3171,41,10,2025-02-3-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,3,-0.0,0.0,19.6,100,1.2083,48,10,2025-02-3-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,3,-0.0,0.0,19.8,100,1.0784,51,10,2025-02-3-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,3,-0.5,0.0,19.8,100,1.0,28,10,2025-02-3-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,3,-0.7,0.0,19.8,92,0.913,23,10,2025-02-3-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,4,-1.1,0.0,20.1,92,0.6957,23,10,2025-02-3-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,4,-1.2,0.0,16.5,90,0.8095,21,10,2025-02-3-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,4,-0.8,0.0,14.7,100,0.8125,16,10,2025-02-3-21
22,9011012065200000,EMPTY,EMPTY,2025,2,3,0,0,1,4,-0.3,0.0,15.3,100,0.4,10,10,2025-02-3-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,2,3,0,0,1,0,-0.1,0.0,16.3,100,1.0,7,10,2025-02-3-23
0,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,0,10.2,0.0,14.6,20,1.0,13,10,2025-05-6-00
1,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,0,9.3,0.0,13.2,23,0.625,8,10,2025-05-6-01
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,1,8.4,0.0,19.0,59,1.0,5,10,2025-05-6-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,1,8.5,0.0,19.7,79,0.5,12,10,2025-05-6-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,1,9.3,0.0,22.7,100,0.8333,12,10,2025-05-6-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,1,10.5,0.0,18.5,100,0.8333,12,10,2025-05-6-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,1,11.6,0.0,17.2,100,0.9167,12,10,2025-05-6-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,2,12.7,0.0,16.4,100,1.0,13,10,2025-05-6-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,2,12.2,0.1,15.2,100,0.7857,14,10,2025-05-6-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,2,13.1,0.1,21.2,100,1.3846,13,10,2025-05-6-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,2,13.0,0.4,19.5,100,0.9091,11,10,2025-05-6-13
14,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2025,5,6,1,1,0,2,12.8,0.8,22.6,100,1.3077,13,10,2025-05-6-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,3,12.8,0.3,23.6,100,1.0,12,10,2025-05-6-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,3,13.2,0.1,23.5,100,1.0,12,10,2025-05-6-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,3,13.5,0.1,22.4,100,0.9167,12,10,2025-05-6-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,3,13.5,0.1,21.0,100,0.9167,12,10,2025-05-6-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,4,13.5,0.3,18.3,100,0.9231,13,10,2025-05-6-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,4,13.1,0.4,14.1,100,0.8462,13,10,2025-05-6-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,4,12.5,0.4,14.3,100,0.9231,13,10,2025-05-6-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,6,1,1,0,4,12.5,0.2,20.1,100,0.7143,7,10,2025-05-6-22
4,9011012065200000,EMPTY,EMPTY,2025,5,0,0,0,1,0,11.3,0.0,20.7,100,0.3333,9,10,2025-05-0-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,1,11.0,0.0,20.3,100,0.875,24,10,2025-05-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,1,10.9,0.0,19.5,100,0.9706,34,10,2025-05-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,1,11.0,0.0,17.9,100,1.0392,51,10,2025-05-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,1,11.5,0.0,17.6,83,1.383,47,10,2025-05-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,1,13.0,0.0,18.0,94,1.037,27,10,2025-05-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,2,14.2,0.0,17.2,30,0.9167,24,10,2025-05-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,2,15.4,0.0,17.0,20,0.8235,17,10,2025-05-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,2,16.2,0.0,18.4,14,1.1111,18,10,2025-05-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,2,16.8,0.0,17.7,24,1.1481,27,10,2025-05-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,2,17.8,0.0,14.2,32,1.0,46,10,2025-05-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,3,18.7,0.0,11.8,25,1.087,46,10,2025-05-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,3,18.7,0.0,10.0,8,1.1538,52,10,2025-05-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,3,18.0,0.0,9.7,5,1.1034,29,10,2025-05-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,3,17.3,0.0,13.0,0,0.8333,24,10,2025-05-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,4,16.2,0.0,15.0,0,0.7917,24,10,2025-05-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,4,15.3,0.0,14.3,0,0.875,24,10,2025-05-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,4,14.3,0.0,13.6,0,0.9286,14,10,2025-05-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,5,0,0,0,1,4,13.6,0.0,13.5,0,0.9091,11,10,2025-05-0-22
23,9011012065200000,EMPTY,EMPTY,2025,5,0,0,0,1,0,13.1,0.0,12.2,2,0.1667,6,10,2025-05-0-23
4,9011012065200000,EMPTY,EMPTY,2025,8,0,0,0,1,0,13.5,0.0,6.5,0,0.4444,9,10,2025-08-0-04
5,9011012065200000,EMPTY,EMPTY,2025,8,0,0,0,1,1,13.3,0.0,6.3,0,0.4583,24,10,2025-08-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,1,13.7,0.0,6.7,0,0.8824,34,10,2025-08-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,1,14.5,0.0,5.3,0,1.102,49,10,2025-08-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,1,15.9,0.0,5.8,0,1.25,48,10,2025-08-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,1,17.6,0.0,6.5,1,1.25,28,10,2025-08-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,2,19.0,0.0,7.2,0,1.0,23,10,2025-08-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,2,20.1,0.0,8.1,0,1.08,25,10,2025-08-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,2,20.9,0.0,9.1,0,1.0385,26,10,2025-08-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,2,21.6,0.0,8.7,0,1.0,27,10,2025-08-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,2,22.2,0.0,9.3,0,1.2667,45,10,2025-08-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,3,22.0,0.0,9.2,0,1.14,50,10,2025-08-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,3,21.8,0.0,9.0,0,1.3778,45,10,2025-08-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,3,21.3,0.0,8.6,0,1.069,29,10,2025-08-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,3,20.6,0.0,8.3,0,0.9583,24,10,2025-08-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,4,19.6,0.0,6.8,0,0.9091,22,10,2025-08-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,4,18.8,0.0,5.4,0,1.0,25,10,2025-08-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,4,18.8,0.0,9.0,0,0.8667,15,10,2025-08-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,0,0,0,1,4,18.8,0.0,9.6,0,0.8182,11,10,2025-08-0-22
23,9011012065200000,EMPTY,EMPTY,2025,8,0,0,0,1,0,18.4,0.0,7.7,0,0.2857,7,10,2025-08-0-23
4,9011012065200000,EMPTY,EMPTY,2025,8,1,0,0,1,0,16.4,0.0,12.8,0,0.0,9,10,2025-08-1-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,1,16.3,0.0,13.2,0,0.7083,24,10,2025-08-1-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,1,16.7,0.0,14.2,0,0.9714,35,10,2025-08-1-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,1,17.1,0.0,14.2,0,1.449,49,10,2025-08-1-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,1,17.4,0.0,15.3,2,1.0612,49,10,2025-08-1-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,1,18.0,0.0,16.1,3,1.2143,28,10,2025-08-1-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,2,18.5,0.0,17.0,9,0.9167,24,10,2025-08-1-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,2,19.1,0.0,18.5,19,0.92,25,10,2025-08-1-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,2,19.8,0.0,18.8,0,1.04,25,10,2025-08-1-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,2,20.6,0.0,18.4,0,1.3077,26,10,2025-08-1-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,2,21.5,0.0,15.6,7,1.3556,45,10,2025-08-1-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,3,22.1,0.0,15.6,51,1.22,50,10,2025-08-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,3,21.6,0.0,15.9,26,1.0851,47,10,2025-08-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,3,21.1,0.0,15.2,9,1.3214,28,10,2025-08-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,3,20.6,0.0,11.5,19,1.0,24,10,2025-08-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,4,20.2,0.0,6.9,47,0.7917,24,10,2025-08-1-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,4,19.9,0.0,10.2,89,1.0,24,10,2025-08-1-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,4,18.2,0.0,16.9,20,0.9286,14,10,2025-08-1-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,1,0,0,1,4,17.5,0.0,14.1,35,0.9,10,10,2025-08-1-22
23,9011012065200000,EMPTY,EMPTY,2025,8,1,0,0,1,0,17.4,0.0,14.9,59,0.0,6,10,2025-08-1-23
4,9011012065200000,EMPTY,EMPTY,2025,8,2,0,0,1,0,15.4,0.0,18.8,98,0.3333,9,10,2025-08-2-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,1,14.9,0.0,19.2,43,0.5652,23,10,2025-08-2-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,1,14.4,0.0,19.3,2,0.9429,35,10,2025-08-2-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,1,14.6,0.0,17.3,0,1.26,50,10,2025-08-2-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,1,15.6,0.0,15.3,0,1.2708,48,10,2025-08-2-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,1,17.1,0.0,13.8,0,1.3929,28,10,2025-08-2-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,2,18.5,0.0,10.9,0,1.0,22,10,2025-08-2-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,2,19.2,0.0,9.5,0,0.875,24,10,2025-08-2-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,2,19.5,0.0,12.3,0,1.0,24,10,2025-08-2-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,2,19.7,0.0,15.3,0,1.1111,27,10,2025-08-2-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,2,19.9,0.0,15.9,0,1.2391,46,10,2025-08-2-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,3,19.2,0.0,19.5,5,1.3,50,10,2025-08-2-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,3,18.5,0.0,20.4,5,1.2128,47,10,2025-08-2-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,3,18.2,0.0,21.1,0,1.0357,28,10,2025-08-2-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,3,17.6,0.0,18.8,0,1.0833,24,10,2025-08-2-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,4,16.7,0.0,17.3,0,0.7727,22,10,2025-08-2-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,4,16.2,0.0,14.2,0,0.7727,22,10,2025-08-2-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,4,16.1,0.0,12.1,0,1.0,13,10,2025-08-2-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,4,16.1,0.0,11.0,0,0.9167,12,10,2025-08-2-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,2,0,0,1,0,16.0,0.0,9.1,1,1.0,6,10,2025-08-2-23
4,9011012065200000,EMPTY,EMPTY,2025,8,3,0,0,1,0,14.9,0.0,10.8,98,0.0,9,10,2025-08-3-04
5,9011012065200000,EMPTY,EMPTY,2025,8,3,0,0,1,1,14.9,0.0,11.9,98,0.4583,24,10,2025-08-3-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,1,15.1,0.0,13.2,79,0.8571,35,10,2025-08-3-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,1,15.7,0.0,16.6,31,1.28,50,10,2025-08-3-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,1,16.0,0.0,18.4,11,1.0208,48,10,2025-08-3-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,1,16.5,0.1,16.7,13,1.6429,28,10,2025-08-3-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,2,17.0,0.2,19.8,17,1.0417,24,10,2025-08-3-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,2,17.4,0.1,19.6,13,1.0,25,10,2025-08-3-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,2,17.9,0.0,20.9,26,1.16,25,10,2025-08-3-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,2,18.2,0.0,21.9,82,1.2381,21,10,2025-08-3-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,2,18.1,0.0,23.1,77,1.3333,48,10,2025-08-3-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,3,18.0,0.0,24.3,53,1.26,50,10,2025-08-3-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,3,17.3,0.1,21.5,32,1.1053,38,10,2025-08-3-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,3,17.1,0.0,24.1,16,1.125,32,10,2025-08-3-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,3,16.4,0.0,24.4,15,1.0,24,10,2025-08-3-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,4,15.9,0.0,24.3,14,1.0,21,10,2025-08-3-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,4,15.6,0.0,23.6,13,1.0385,26,10,2025-08-3-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,4,15.4,0.0,23.1,16,1.0,14,10,2025-08-3-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,4,15.1,0.0,21.9,13,0.9091,11,10,2025-08-3-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,3,0,0,1,0,14.9,0.1,19.5,23,0.8333,6,10,2025-08-3-23
4,9011012065200000,EMPTY,EMPTY,2025,8,4,0,0,1,0,13.9,0.0,17.4,21,0.0,9,10,2025-08-4-04
5,9011012065200000,EMPTY,EMPTY,2025,8,4,0,0,1,1,13.9,0.0,15.7,4,0.3636,22,10,2025-08-4-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,1,13.4,0.0,19.6,2,0.8857,35,10,2025-08-4-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,1,13.7,0.0,20.3,6,1.18,50,10,2025-08-4-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,1,14.6,0.0,23.2,20,1.0,47,10,2025-08-4-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,1,15.3,0.1,25.2,44,1.3333,27,10,2025-08-4-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,2,16.0,0.0,27.3,96,1.04,25,10,2025-08-4-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,2,16.7,0.1,28.7,83,0.92,25,10,2025-08-4-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,2,16.9,0.0,29.0,58,1.2083,24,10,2025-08-4-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,2,17.8,0.0,30.2,63,1.4815,27,10,2025-08-4-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,2,17.5,0.0,31.0,32,1.4773,44,10,2025-08-4-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,3,17.5,0.0,30.5,25,1.0784,51,10,2025-08-4-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,3,17.4,0.1,29.4,21,1.0,43,10,2025-08-4-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,3,17.3,0.1,29.6,31,1.0323,31,10,2025-08-4-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,3,16.9,0.0,25.9,15,1.0,23,10,2025-08-4-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,4,16.3,0.0,23.9,11,0.9565,23,10,2025-08-4-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,4,15.8,0.0,22.9,26,0.875,24,10,2025-08-4-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,4,15.0,0.0,23.2,64,1.0769,13,10,2025-08-4-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,4,14.1,0.0,22.2,66,1.0,11,10,2025-08-4-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2025,8,4,0,0,1,0,13.9,0.0,19.3,36,0.9167,12,10,2025-08-4-23
